"ncap","npag","nlinea","tocr","NULL","NULL","NULL"
"",1,324,2,"84"
"",1,324,4,"EL CABILDO DE SALTA ELOGIA"
"",1,324,5,"LA ACTUACION DE GUEMES"
"",1,324,6,"(Oficio del 22 de agosto de 1818)"
"",1,324,8,"[OFICIO DEL CABILDO DE SALTA AL DIRECTOR]"
"",1,324,10,"Excelentfsimo señor Director Supremo del Estado:"
"",1,324,12,"Habría incurrido la municipalidad de Salta en una mengua"
"",1,324,13,"ofensiva a su dignidad\, si por su parte no presentara ante el muy"
"",1,324,14,"respetuoso tribunal de V.E. el cuadro de los méritos contraidos"
"",1,324,15,"por el señor coronel mayor y actual gobernador intendente\, don"
"",1,324,16,"Martín Miguel Giilemes\, la discresión de V.E. seguramente gra-"
"",1,324,17,"duará el lenguaje de este papel\, no por miramientos individuales\,"
"",1,324,18,"ni por otros detestables principias que abrigaba una miserable"
"",1,324,19,"contemplación en los desgraciados tiempos de nuestra infame es-"
"",1,324,20,"clavitud. Convencida por la imposibilidad de una halagiieña ex-"
"",1,324,21,"periencia de los recomendables servicios con que se ha distingui-"
"",1,324,22,"do el jefe de esta provincia\, es que a presencia de los altos res-"
"",1,324,23,"petos de V.E. los significa\, despreciando las exageraciones con"
"",1,324,24,"que suelen abultarse los informes comendaticios\, tocando el ex-"
"",1,324,25,"tremo de olvidar la ingenuidad que debía apoyarlos."
"",1,324,27,"Esta corporación es un testigo fiel de los infatigables es-"
"",1,324,28,"fuerzos del señor coronel en sostener\, como pundonoroso militar\,"
"",1,324,29,"la santa causa de la libertad. Ellos disfrutan de la luz pública\,"
"",1,324,30,"por cuyo majestuoso conducto Sud -América los ha difundido a"
"",1,324,31,"las naciones remotas de ultramar desde la memorable acción de"
"",1,324,32,"Suipacha en que con intrepidez hacia los tiranos\, se cubrió de"
"",1,324,33,"gloria en tan plausible victoria\, ya se advirtió en él un valor"
"",1,324,34,"capaz de arrastrar los peligros complotados\, No habría existido"
"",1,324,35,"la meritoria provincia de Salta en el rol de los pueblos libres si"
"",1,324,36,"de su seno\, en medio de sus conflictos y del tétrico silencio en"
"",1,324,37,"que yacía\, no hubiese aparecido un genio superior acaso a algu-"
"",1,324,38,"nos héroes que la historia de siglos corridos nos detallan con"
"",1,324,39,"vivos colores para avasallar nuestra credulidad. Con dolor veía"
"",1,324,40,"en su centro el ejercito del virrey de Lima al mando de Pezue-"
"",1,324,41,"la triunfante y envanecido con las jornadas de Vileapujio y"
"",1,324,42,"Ayobuma\, desplegar rápidas medidas para sojuzgarla\, empapa-"
"",1,325,45,"AU LES DÉRMES"
"",1,325,47,"das todas en sangre y desolación. Y cuando parecía que tan horri-"
"",1,325,48,"bles desastres la habituasen en su ruina\, el esforzado Giemes solo\,"
"",1,325,49,"abandonado a su valor supo oponerse al duro hierro del enemigo."
"",1,325,50,"Reúne contra él los habitantes de la campaña; sopla activamente"
"",1,325,51,"en sus corazones el fuego del amor a la patria y enciende en ellos"
"",1,325,52,"el deseo de vencer a los opresores que tranquilos extendían la"
"",1,325,53,"cadena de sus crímenes. Su ejemplo en el denuedo\, su desinterés"
"",1,325,54,"y carácter popular\, causan una revolución en los afectos\, y los"
"",1,325,55,"hombres gustosos se prestan a sacrificios que son objetos de"
"",1,325,56,"admiración."
"",1,325,58,"Bien presto seducidos por el encanto de los triunfos en los"
"",1,325,59,"reiterados combates\, se agolpan brazos guerreros al abrigo de"
"",1,325,60,"un joven que anunciaba en sus primeros ensayos ser su libertado ."
"",1,325,62,"Sigue la lucha; continúa también la matanza; y victorias con-"
"",1,325,63,"seguidas arrojan al ejército expedicionario hasta las distancias"
"",1,325,64,"del Santiago [de Cotagaita]. Cuando apenas en este lugar de"
"",1,325,65,"su refugio se desembarazaba del estupor con que se estremecía\,"
"",1,325,66,"el perseguidor Gijemes se aproxima en pos del criminoso\, después"
"",1,325,67,"de haber ceñido sus sienes con la corona honorífica del triunfo"
"",1,325,68,"en la gloriosa alarma del Puesto [del Marqués] ; turba su concier-"
"",1,325,69,"to y le aleja hasta el asilo de Oruro."
"",1,325,71,"No pasó mucho tiempo que el deplorable contraste de Sipe Si-"
"",1,325,72,"pe reanudase el espíritu peninsular para nuevas empresas. Diri-"
"",1,325,73,"ge sus marchas con copioso refuerzo al blanco de estas provincias\,"
"",1,325,74,"abriendo sendas con repetidas victorias\, y a su encuentro el go-"
"",1,325,75,"bernador remite una competente fuerza que peleó con honor y de-"
"",1,325,76,"tuvo la celeridad de sus pasos agigantados\, y en Salta con sagaci-"
"",1,325,77,"dad apaga la tea de discordia encendida por equívoco entre hijos"
"",1,325,78,"de una misma madre. Arriba en fin a la ciudad de Jujuy el orgu-"
"",1,325,79,"lloso Serna con exorbitantes tropas\, provistas\, equipadas\, ejer-"
"",1,325,80,"citadas y diestras en el arte de la guerra\, y empieza a ver\, co-"
"",1,325,81,"mo en una escuela de escarmiento\, que otras menores\, desnudas\,"
"",1,325,82,"mal armadas y poco municionadas\, dirigidas por una voz que"
"",1,325,83,"combina los aciertos\, le hacían espantosos estragos."
"",1,325,85,"Se empeñan los debates y Gijemes\, cual Camilo que recobró fa"
"",1,325,86,"existencia política en la expirante Roma\, venga los insultos he-"
"",1,325,87,"chos a la patria; restituye a la provincia del vahído en que esta-"
"",1,325,88,"ba aletargada\, y a fuerza de valor destruye con sus valientes"
"",1,325,89,"campeones al aplaudido ejército vencedor de los franceses. Prisio-"
"",1,325,90,"neros\, armas y muertos por cientos fueron el lisonjero resultado"
"",1,325,91,"de tan tenaz pelea\, y temiendo el enemigo su entero exterminio\,"
"",1,325,92,"huye presuroso al favor de las sombras de la noche por el sende-"
"",1,325,93,"ro de fatigas y peligros\, volviendo incesantemente su despavori-"
"",1,325,94,"do rostro\, para que el caudillo que le arrojó de su país no descar-"
"",1,326,97,"GÚEMES DOCUMENTADO 339"
"",1,326,99,"gue el último golpe de su tan temible espada. Así fue\, y quedó"
"",1,326,100,"Salta de muro inexpugnable contra la opresión que llena de opro-"
"",1,326,101,"bio a los viles esclavos de Fernando el cruel."
"",1,326,103,"Todos son hechos que no serán problema en la historia de"
"",1,326,104,"nuestros días. Ella es la encargada de transmitir a la posterl-"
"",1,326,105,"dad con decorosa sinceridad que Suipacha*\, el Puesto\, los Ejidos"
"",1,326,106,"de Jujuy\, y las deliciosas llanuras de Salta son los monumen-"
"",1,326,107,"tos incorruptibles que harán siempre honor al intrépido Gijemes."
"",1,326,109,"Entretanto que delira el ejército de Lima en su fiereza\, el"
"",1,326,110,"jefe de esta provincia tiene organizados numerosos escuadrones"
"",1,326,111,"expertos en disciplina acostumbrados a trabajos y familiarizados"
"",1,326,112,"con la muerte; divide con ellos\, como compañero en sus privacio-"
"",1,326,113,"nes\, el sueldo que goza\, consuela en la humilde choza a la viuda"
"",1,326,114,"cuyo marido pereció en la lid\, y al huérfano que en su padre per-"
"",1,326,115,"dió toda su esperanza; se entrega vigilante y laborioso a los ra-"
"",1,326,116,"mos de que está encargado; conserva al frente de los vándalos"
"",1,326,117,"una reforzada vanguardia a impulsos de puro ingenio ejecutando"
"",1,326,118,"en los mayores apuros cuanto exige imperiosamente el verdadero"
"",1,326,119,"patriotismo; y contempla gustoso\, que por su actividad y afán\,"
"",1,326,120,"cada morador reclina con envidiable razón su hogar bajo su hi-"
"",1,326,121,"guera\, y que a los pueblos de su retaguardia no llegan los tiros"
"",1,326,122,"del implacable opresor. Con acciones tan dignas de elogio se ha"
"",1,326,123,"hecho dueño de la gratitud de todo ciudadano sin distinción de"
"",1,326,124,"clase ni condición\, la opinión pública que se ha grangeado pro-"
"",1,326,125,"mete mayores ventajas\, como V.E. debe divisar en su previsión"
"",1,326,126,"lo muy eficaz que es para aligerar los altos proyectos de nues-"
"",1,326,127,"tra independencia. Conducido el ayuntamiento por igual agrade-"
"",1,326,128,"cimiento cree llenar sus deberes remitiendo\, como lo verifica por"
"",1,326,129,"acuerdo celebrado\, con el mayor respeto a la circunspecta con-"
"",1,326,130,"sideración de V.E. este epílogo de hechos del gobernador que"
"",1,326,131,"forman su gloria."
"",1,326,133,"Dios guarde a V.E. muchos años. Sala capitular de Salta\,"
"",1,326,134,"22 de agosto de 1818."
"",1,326,136,"Calixto Ruiz Gauna Maximiano López"
"",1,326,137,"Martín Torino José de Gurruchaga"
"",1,326,138,"Mariano Sanmillán Angel López"
"",1,326,139,"Santiago Saravia José Benito Herrera"
"",1,326,141,"Procurador general"
"",1,326,143,"1 El cabildo de Salta en este oficio al director supremo Pueyrredón\,"
