"ncap","npag","nlinea","tocr","NULL","NULL","NULL"
"",1,115,1,"158. — BELGRANO A GUEMES"
"",1,115,3,"Compañero y amigo querido: Nueva victoria que anuncia"
"",1,115,4,"el completo fin de los tiranos en Chile. Ya debemos prepararnos"
"",1,115,5,"a concluir los que tenemos enfrente y no cesaré un punto desde"
"",1,115,6,"mañana en realizar mi antiguo proyecto. Está visto que la Divina"
"",1,115,7,"Providencia se ha puesto de nuestra parte para que cese tanto"
"",1,115,8,"cúmulo de trabajos."
"",1,115,10,"Deseo a Ud. prosperidad y que ara igualmente las glo-"
"",1,115,11,"rias de las armas de la nación con esos valientes que por estas"
"",1,115,12,"partes con sus proezas han dado nueva vida al patriotismo."
"",1,115,14,"Siempre de Ud. constante amigo"
"",1,115,16,"Manuel belgrano"
"",1,115,17,"lPucumán\, 23 de febrero de 1817."
"",1,115,18,"Señor don Martín Giiemes"
"",1,115,20,"Salta."
"",1,115,21,"IM. o. y fotocopia en N. A.]"
"",2,115,1,"161 — EELGRAMO A GDESMES"
"",2,115,3,"Mi compañero y amigo querido: Incluyo los adjuntos pape-"
"",2,115,4,"les impresos de Chile y copia del oficio\,que me dirige el Teniente"
"",2,115,5,"Gobernador de San Juan. Así como ha caído Marcó es también"
"",2,115,6,"preciso que caiga el otro su compañero Serna\, hasta que apesti-"
"",2,115,7,"llemos a los magnates de Lima\, que no lo dudo andando los tiempos."
"",2,115,9,"Se me olvidó decir a Ud. ayer que Azebey mc mandó la ban-"
"",2,115,10,"dera de los Verdes tomada en Yamparáez con el teniente don"
"",2,115,11,"Pedro Arias\, a quien he dado comunicaciones para aquél y orde-"
"",2,115,12,"nándole me las remita con persona segura: la bandera está mag-"
"",2,115,13,"níficamente bordada y ha sido objeto de oprobio."
"",2,115,15,"Un sargento mayor Bedoya que estaba en Orán disuadió a la"
"",2,115,16,"viuda de Padilla * de que bajara\, diciéndole que los arribeños eran"
"",2,115,17,"muy maltratados y que Ud. los miraba mal. Semejante bribón"
"",2,115,18,"incendiario debe retirarse de allí; hay mucha canalla de ésta que"
"",2,115,19,"sólo se ocupa en la división por medio de los chismes y lo cierto"
"",2,115,20,"es que produce su efecto."
"",2,115,22,"El teniente coronel Zelada mc ha remitido una carta del"
"",2,115,23,"Subdelegado de Atacama que escribía al de Copiapó\, avisándole"
"",2,115,24,"cómo había de dirigir las correspondencias Marcó y al mismo"
"",2,115,25,"tiempo dando valor a nuestras fuerzas\, Se conoce que es un bri-"
"",2,115,26,"bón tejedor y que más hace por aquella parte que por nosotros\,"
"",2,115,27,"cuando dio pase a un oficial para que viniera con pliegos hasta"
"",2,115,28,"Serna; voy a dar mis órdenes para levantarlo de allí."
"",2,115,30,"Quedo de Ud. siempre su"
"",2,115,32,"y Manuel Belgrano."
"",2,115,34,"Tucumán\, 4 de marzo de 1817."
"",2,115,36,"Seiíor don Martín Giicmes."
"",2,115,37,"Salta."
"",2,115,39,"EM. o. y fotocopia en N. A.]"
"",2,115,41,"1 Sobre la bandera mencionada en el párrafo nnterior\, así como so-"
"",2,115,42,"bre “La viuda de Padilla”\, o sea\, Juana Azurduy\, hablamos en el cap. 67\,"
"",2,115,43,"""Sobre la bandera de los Verdes y de la de Humahuaca” (t. 4\, pág. 307 y sigs."
"",2,115,44,"de esta obra). Diremos aquí que no obstante la disuasión mentada por Bel."
"",2,115,45,"grano\, doña Juana posteriormente pasó a residir en Salta\, donde colaboró"
"",2,115,46,"con las fuerzas de Giiemes\, mientras éste vivió. Siguió allí hasta 1825\, año"
"",2,115,47,"en que retornó a su tierra natal (Joaquín Gantier\, Doña Jiiana Azurduy"
"",2,115,48,"de Padilla\, La Paz\, 1940\, págs. 191 a 197)."
"",2,200,51,"GÍEMES DOCUMENTADO EOS"
"",3,200,1,"177. —BELGRANO A GUEMES"
"",3,200,3,"Amigo y compañero querido: Me ha complacido sobremane-"
"",3,200,4,"ra la resolución que ha tomado el coronel Figueroa en el momen-"
"",3,200,5,"to que ha sabido se dirigían los enemigos a Salta; así he dicho"
"",3,200,6,"a los demás hijos de allí que deberían ejecutar\, trabajando por"
"",3,200,7,"la defensa de sus propios hogares y ayudando a Ud. en la noble"
"",3,200,8,"empresa que se ha propuesto para dar gloria a las armas y asegu-"
"",3,200,9,"rar la suerte del país. Atiéndalo Ud. y distíngalo como se merece\,"
"",3,222,12,"CUEMES DOCUMENTADO 227"
"",3,222,14,"para que igualmente tengan un ejemplar los; díscolos del apre-"
"",3,222,15,"cio que hace Ud. de los hombres que abrigan ideas honrosas y"
"",3,222,16,"patrióticas."
"",3,222,18,"Estoy con ansia de saber que tal les vaa los que se han"
"",3,222,19,"atrevido a pasar el Río de Urueña\, para probar las fuerzas de"
"",3,222,20,"Ud. y cuál ha sido el objeto de su marcha. El:pesetón de Seoane"
"",3,222,21,"dijo a uno que se le fingió prisionero que tenían 6.300 hombres"
"",3,222,22,"y que esperaban millares más; para mi concepto todo es histo-"
"",3,222,23,"ria\, y trató de engañar al mismo que quiso hacerlo con él\,"
"",3,222,25,"Deseo a Ud. buena salud y constancia en los trabajos\, que"
"",3,222,26,"no serán pocos los que Ud. tenga con las atenciones del día."
"",3,222,28,"Adiós"
"",3,222,30,"Manuel Belgrano"
"",3,222,31,"Tucumán\, 22 de abril de 1817."
"",3,222,33,"Señor don Martín Gijemes E"
"",3,222,34,"Donde sc halle."
"",3,222,35,"[El sobrescrito dice:]"
"",3,222,37,"Señor don Martín Gijemes\, coronel\, Gobernador Intendente\,"
"",3,222,38,"y Comandante General de la Provincia de ]"
"",3,222,39,"Salta."
"",3,222,40,"[M. o. y fotocopia en N. AJ"
"",4,222,1,"151. — BELGRANO A GUEMES"
"",4,222,3,"Compañero y amigo querido: He recibido hoy mismo los pa-"
"",4,222,4,"peles cuya copia acompaño. Estas noticias parece que nos pre-"
"",4,222,5,"sagian un favorable éxito de la expedición. Espero el aviso que"
"",4,222,6,"comunicaró a Ud. con la mayor prontitud. Mucho es ya haber"
"",4,222,7,"logrado invadir al enemigo."
"",4,222,9,"No he hablado a Ud. de Pórez. Aquí está el don Justo\, y"
"",4,222,10,"bien atendido. Francisco me dio las más lisonjeras noticias del"
"",4,222,11,"estado de esos nuestros paisanos y no menos de las acertadas dis-"
"",4,222,12,"posiciones de Ud.\, como igualmente del entusiasmo que había"
"",4,222,13,"sabido infundir en todos los bravos que están a sus órdenes\,"
"",4,222,15,"Por no tener tiempo no hablo a Ud. de las diferencias que"
"",4,222,16,"hay por Cachi y San Carlos entre Diaz e Hinojosa y lo mismo"
"",4,222,17,"con los oficiales Gutiérrez\, Deza y otros arribeños que creen los"
"",4,222,18,"miran con desprecio. Bueno es que Ud tire a cortar esas historias\,"
"",4,222,19,"siempre atendiendo a Diaz y los de allí."
"",4,222,21,"Hoy han salido cien caballos según me avisa el gobernador"
"",4,222,22,"para entregar a su padre político de Ud.; bueno es que vayamos"
"",4,222,23,"consiguiendo\, aunque sea a puchitos esta arme tan precisa que"
"",4,222,24,"yo no tengo por falta del money."
"",4,222,26,"Es siempre de Ud. invariable"
"",4,222,28,"Manuel [Eelgrnno]"
"",4,222,30,"Tucumán\, 19 de febrero de 1817. '"
"",4,222,31,"Señor don Martín Gtiemes."
"",4,222,32,"Salta."
"",4,222,34,"[Sobrescrito +]"
"",4,222,36,"A don Martín Gtiemes\, Gobernador Intendente de la Pro-"
"",4,222,37,"vincia de Salta."
"",4,222,39,"del General ?."
"",4,222,41,"[N\, o. y fotocopia en N. A.]"
"",4,222,45,"1 La letra de este sobre no es de Celgrano. D. G."
