"ncap","npag","nlinea","tocr","NULL","NULL","NULL"
"",1,217,1,"25"
"",1,217,2,"ESTADOS DE LA CAJA PRINCIPAL"
"",1,217,3,"DE HACIENDA DE SALTA EN 1815"
"",1,217,5,"Nota: Ponemos aquí los Estados de la Caja Principal de"
"",1,217,6,"Hacienda de Salto correspondiente3 a los meses de murzo y"
"",1,217,7,"abril de 1815\, pero remitidos a la superioridad el 20 de mayo\,"
"",1,217,8,"porque son los primeros que !levan el Y? Be de Giúemes y por-"
"",1,217,9,"que ellos nos muestran la situación de esa Caja cuando éste"
"",1,217,10,"tomó el gobierno de la provincia el 6 de mnyo de 1816\,"
"",1,217,11,"""Brevitatis causa” no se transcriben los partes que men-"
"",1,217,12,"sualmente se envían a Buenos Aires\, pero sí copiamos el tan-"
"",1,217,13,"teo\, corte y visita correspondiente a 1816 realizado pcr Giiemes"
"",1,217,14,"y el Estado de diciembre con que $e cierra el año\,"
"",1,217,15,". La Revista del Archivo General de la Nación\, de donde"
"",1,217,16,"tomamos estos documentos\, publica los Estados mensuales eorres-"
"",1,217,17,"pondientes a varios años\, F.M.G."
"",1,217,18,"ESTADO ACTUAL DE LA CAJA ¡AL DE HACIENDA"
"",1,217,19,"¿SALTA PAF L MES DE MARZO DE 1816"
"",1,217,20,"CARGO LaTA"
"",1,217,21,"Ramos de Hacienda del Estndo"
"",1,217,22,"AlcabalaSs ....ooomoocoooomoo. .. A LES 12"
"",1,217,23,"Tributos — wisc — —"
"",1,217,24,"PulperíaS ..ooooommommommomm.o.. 16 —"
"",1,217,25,"Oficios vendibles ............. — NN"
"",1,217,26,"NovenoS ...... ESTRENA AE — —"
"",1,217,27,"Venta y composición de tierras .. — —"
"",1,217,28,"Producto de papel sellado ...... — A"
"",1,217,29,"Medias annatas seculares ...... 156.4 Lt ="
"",1,217,30,"Nuevo impuesto ..... pa 420 —"
"",1,217,31,"Producto de cruzada ........... — 134"
"",1,217,32,"Alcances de Cuentas ..nooooooo. — —"
"",1,217,33,"Productos de guías ...........-. — —"
"",1,217,34,"Hacienda en COMÚN «...ooooo.. GAEL. 008\,3 14"
"",1,217,35,"72\,059 1.057.213"
"",1,217,36,"Gastos de la masa común de Ha-"
"",1,217,37,"cienda"
"",1,217,38,"Por sueldos y gastos del Estado"
"",1,217,39,"político ........ Lora ... 41H3"
"",1,218,40,"224"
"",1,218,41,"Por los ministros y empleados de"
"",1,218,42,"Hacienda ......... apbiae"
"",1,218,43,"Por sueldos y gastos de guerra .."
"",1,218,44,"Ramos particulares"
"",1,218,45,"Vacantes Mayores ...oooooo.o..."
"",1,218,46,"InvilidOS +... +... omo ooooo mo...»"
"",1,218,47,"Mesadas eclesiásticas ..... o..."
"",1,218,48,"Monte Pío militar ............."
"",1,218,49,"Donativos ++.«+*«. «(+ «cs ss."
"",1,218,50,"Azogue de Europa +..........."
"",1,218,51,"Bulas de indulto ........ i"
"",1,218,52,"Naipes +.o..oo oo... HS dE"
"",1,218,53,"SISA +... ooo .oo. ."
"",1,218,54,"Penas de Cámara .."
"",1,218,55,"+... ."
"",1,218,56,"a .o.ooon.o oops"
"",1,218,57,"BR ax... o. +..."
"",1,218,58,"Herencias transversales ...... \,"
"",1,218,59,"Contribuciones extraordinarias"
"",1,218,60,"de sueldos ...... con... \,"
"",1,218,61,"TemporalidadesS .\,....oooo.o.... a"
"",1,218,62,"TabacoOS rocosa"
"",1,218,63,"Derecho extraordinario de gue-"
"",1,218,64,"rras"
"",1,218,65,"hornos... der... ... e..o ea"
"",1,218,66,"Ramos ajenos"
"",1,218,67,"Monte Pío de ministros ........"
"",1,218,68,"Contribución de hospital ...:.."
"",1,218,69,"Depósitos ....... [ri"
"",1,218,70,"Seminario conciliar ..........."
"",1,218,71,"Redención de cautivOS ........."
"",1,218,72,"Totales ........... ..."
"",1,218,73,"115 CcUrxES"
"",1,218,75,"2.A52\,P"
"",1,218,76,"108.4"
"",1,218,77,"6.200\,7"
"",1,218,78,"219.2"
"",1,218,79,"600.2"
"",1,218,80,"1.579\,06"
"",1,218,81,"155\,5"
"",1,218,82,"00-956."
"",1,218,83,"104\,3 -"
"",1,218,84,"46\,1"
"",1,218,85,"LS"
"",1,218,87,"ha"
"",1,218,88,"ma"
