"ncap","npag","nlinea","tocr","NULL","NULL","NULL"
"",1,7,2,"93"
"",1,7,3,"FUERZAS DE GUÚEMES"
"",1,7,5,"1.” ESTADOS DE LAS FUERZAS"
"",1,7,6,"2.-— FABRICA DE POLVORA"
"",1,7,7,"3.- MAESTRANZA"
"",1,7,8,"4\,7 SASTRERIA"
"",1,7,9,"5\,7 ESCOLTA"
"",1,7,10,"6\, HOSPITAL"
"",1,7,11,"7\, TROPAS"
"",1,7,12,"3\,7 MISCELANEA"
"",1,8,15,"1."
"",1,8,16,"ESTADOS DE LAS FUERZAS"
"",1,8,18,"Según se verá en la documentación siguiente\, Belgrano en la"
"",1,8,19,"carta 123 de nuestro ""Epistolario"" (tomo €)\, fustiga la malévola"
"",1,8,20,"especie que corría en Buenos Aires\, de que Gijemes se mostraba"
"",1,8,21,"renuente a enviarle los ""Estados'' de sus fuerzas\, y ello por una"
"",1,8,22,"supuesta enemistad entre ambos."
"",1,8,24,"En verdad no existió ni tal renuencia. ni tal enemistad\, pues"
"",1,8,25,"cuando Belgrano le pidió a Giiemes los ''Estados'' de sus fuerzas\,"
"",1,8,26,"el jefe salteño le prometió dárselos no bien quedase libre de sus"
"",1,8,27,"""complicadas atenciones” (carta n% 124). Esto se debla a su"
"",1,8,28,"doble función de gobernador y militar. Los prometidos ""Estados"""
"",1,8,29,"los envió efectivamente en 1818 y\, ya completos (carta n? 283)"
"",1,8,30,"poniendo así ""un tapón a los teclitas de Buenos Aires”\, según él"
"",1,8,31,"mismo había dicho."
"",1,8,33,"En cuanto a la supuesta enemistad entre los dos jefes. basta"
"",1,8,34,"con ver en el ""Epistolario'"" la correspondencia recíproca."
"",1,8,36,"Conviene recordar todo esto\, porque no ha faltado posterior-"
"",1,8,37,"mente historiador (con no pocos secuaces) que osara afirmar que"
"",1,8,38,"Gilemes nunca envió tales estados y que ni siquiera los formó\,"
"",1,8,39,"dando al respecto explicaciones caprichosas y aun ridículas. ¿Cómo"
"",1,8,40,"es posible tamaña enormidad habiendo en los nrchivos públicos"
"",1,8,41,"toda una serie de documentos aue lo desmienten con elocuencia"
"",1,8,42,"irrefutable?"
"",1,8,44,"Efectivamente. la aseveración' insólita de aue Giijemes nunca"
"",1,8,45,"envió los “Estados” de sus fuerzas la encontramos sostenida por"
"",1,8,46,"Bartolomé Mitre en su Historia de Belgrano 1 de la Independencia"
"",1,8,47,"Argentina (tomo 4\, página 487\, cuarta y definitiva edición\, Cco-"
"",1,8,48,"rregida Y aumentada. Buenos Aires. Félix Lajouane\, editor."
"",1,8,49,"1887)\, donde puede leerse lo que a continuación se transcribe"
"",1,8,50,"comillado\, aue nos muestra una de las numerosas inexactitudes"
"",1,8,51,"desde el punto de vista de la seriedad histórica en que incurre"
"",1,8,52,"ese autor en su vasta producción: ""El gobierno contestó enviando"
"",1,8,53,"diez y seis mil pesos a Belgrano\, y ordenándole que de ellos auxi-"
"",1,8,54,"liase con tres mil pesos a Gijemes\, con prevención de pedir £ éste"
"",1,9,57,"14 LUIS CUEMES"
"",1,9,59,"un estado prolijo de fuerza\, armamento\, caballerías\, municiones\,"
"",1,9,60,"posición de la masa general.. . Este conocimiento que Bel*rano"
"",1,9,61,"no había podido obtener\, a pesar de haberle sido prometido varias"
"",1,9,62,"veces\, Gilemes no lo podía dar: su capital y su cuartel general"
"",1,9,63,"ambulante\, era el lomo de su caballo; su plan\, su estado de"
"",1,9,64,"fuerza y su distribución. que variaba con las exigencias del mo-"
"",1,9,65,"mento\, estaban en su cabeza; todo su archivo cabía en el bolsillo"
"",1,9,66,"de su secretario el Dr. Toribio Tedín\, que redactaba en medio del"
"",1,9,67,"campo las cartas\, que él firmaba con una rúbrica garabateada"
"",1,9,68,"que llenaba casi la mitad del pliego\, sin tomarse el trabajo de"
"",1,9,69,"leerlas muchas veces""."
"",1,9,71,"Los documentos que publicamos en esta obra nuestra\, con"
"",1,9,72,"su valor de testimonio auténtico e irrefutable de los hechos ocu-"
"",1,9,73,"rridos\, desautorizan las inexactitudes históricas afirmadas por"
"",1,9,74,"Mitre a través de sus publicaciones. F\,M. G."
"",1,9,76,"[CARTA DE BELGRANO A GÚEMES]"
"",1,9,78,"Compañero y querido amigo."
"",1,9,80,"Deseo ver los Estados de la fuerza de Ud.; pienso que atolon-"
"",1,9,81,"dremos a los que se ríen de Ud. y de mi; -levantando especies de"
"",1,9,82,"desavenencias entre nosotros allá por Buenos Aires\, y querién-"
"",1,9,83,"donos pintar como enemigos a los que somos amigos; no tratan"
"",1,9,84,"sino de sembrar la discordia\,. y desalentar a todos. Hoy estoy"
"",1,9,85,"muy contento con lo que me dice el Gobernador de Córdoba; sin"
"",1,9,86,"más que haber pasado por las armas al sargento Mpez\, orde-"
"",1,9,87,"nanza de Michelena que fue\, todo ha tomado otro aspecto; si"
"",1,9,88,"sigue con esa «energía\, pronto se concluirán aquellas historias."
"",1,9,90,"- ” r 1 - - . - E F . ” E - . -"
"",1,9,91,"En"
"",1,9,93,"No digo sables\, vestuarios y de cuanto viniere\, tendrá Ud."
"",1,9,94,"parte; miro a la gente de Ud. con más privilegio que a ésta ; ""porque"
"",1,9,95,"al fin ella es la que trabaja y sufre; y aun cuando estos también"
"",1,9,96,"tienen sus trabajos y necesidades de no poco tamaño\, están en"
"",1,9,97,"cuarteles y su vida es mejor que la de esos infelices. Pueyrredón"
"",1,9,98,"me dice que todo le ha absorbido el Ejército de los Andes y que"
"",1,9,99,"ya va a destinarse a nosotros; a la verdad aquello exige toda"
"",1,9,100,"atención y sus resultados pueden 'sernos favorables."
"",1,9,102,"Siempre fiel amigo de Ud."
"",1,9,103,"Manuel Belgrano"
"",1,10,106,"GUEMES DOCUMENTADO 15"
"",1,10,108,"Tucumán\, octubre 24 de 1816."
"",1,10,109,"Señor don Martín Giemes\,"
"",1,10,111,"Humahuaca"
"",1,10,112,"[El sobrescrito dice:]"
"",1,10,114,"Señor don Martín Giiemes\, Gobernador Intendente y Coman-"
"",1,10,115,"dante General de la Provincia de Salta."
"",1,10,117,"Humahuaca\, o donde se halle."
"",1,10,119,"[M. o. y fotocopia en N. A. Carta n? 123 de nuestro “Epistolario”\, tomo 6*.]"
"",1,10,121,"[CARTA DE GUEMES A BELGRANO]"
"",1,10,123,"Mi amado amigo y compañero de todos mis afectos:"
"",1,10,125,"Ya me hallo en este punto de la Quebrada; he corrido hasta"
"",1,10,126,"Humahuaca y no tengo fijeza\, ni en uno\, ni otro punto\, porque"
"",1,10,127,"es de necesidad que todo lo vea por mí mismo\, por cuyo motivo no"
"",1,10,128,"descanso un momento y por esto mismo no he contestado con la"
"",1,10,129,"brevedad posible a las cuatro últimas de Ud.\, y así lo hago en ésta."
"",1,10,130,"Por los oficios y demás papeles que le dirijo verá Ud. cuanto he"
"",1,10,131,"hecho en obsequio de nuestra causa; y si no hago más es porque"
"",1,10,132,"mis luces no me lo permiten\, sin embargo que mis deseos son"
"",1,10,133,"muy grandes."
"",1,10,135,"Inmediatamente que me desprenda de las complicadas aten-"
"",1,10,136,"ciones que me rodean\, daré a Ud. un estado exacto de las fuerzas"
"",1,10,137,"de mi mando. Con este motivo pondremos un tapón a los teclis-"
"",1,10,138,"tas de Buenos Aires\, que no tienen más objeto que enredar;. pero"
"",1,10,139,"ellos caerán algún día del burro\, y verán que sólo trabajamos"
"",1,10,140,"por el bien general."
"",1,10,142,"Manténgase bueno\, que es lo que más nos interesa y lo desea"
